Username,Rating,Review,App
Pengguna Google,5,banyak bgt diskon nya,Lazada
Pengguna Google,5,lazada ko ongkir nya LBH mahal dr applks sblh sih ..,Lazada
Pengguna Google,5,"Dear Admin Apk Lazada Indonesia. Terbaik Recommended Seller Toko, Maupun Barang Selalu Menjadi Alternatif Belanja Online. Terimakasih Ayo Gaes Di Order Cash Or Delivery And TF Bayar Langsung Juga bisa Via TF Ke Toko. apabila Sudah Berlangganan. 🤝🙏",Lazada
Pengguna Google,2,"kayanya lazada di ambang ke bangkrutan, makin sini kiriman ga jelas datangnya, kurir kalian pada males nganter, padahal kurir 2bln yg lalu gesit, ini khusus area bojongloa kaler, pokoknya payah jadi males belanja di lazada, mending pindah ke si oren",Lazada
Pengguna Google,1,"tertipu, penjual nakal, ga mau lagi belanja di toko online ini",Lazada
Pengguna Google,5,sudah biasa d lazada....,Lazada
Pengguna Google,5,saya senang berbelanja dilazada semoga sukses tambah murah harganya,Lazada
Pengguna Google,5,cepat dan praktis,Lazada
Pengguna Google,5,well done,Lazada
Pengguna Google,1,tertera harga Rp.3.900 eeee begitu di klik harganya jadi Rp.51.000,Lazada
Pengguna Google,5,suka bgt blnja di lazada,Lazada
Pengguna Google,5,Mantap Jiwa Mempesona,Lazada
Pengguna Google,5,Pengiriman cepat banget apalagi sama Lex,Lazada
Pengguna Google,5,lazada banyak promo ya,Lazada
Pengguna Google,1,"tiba² Dateng paket kerumah,padahal dirumah gada yang pesen sama sekali,dan barang cod",Lazada
Pengguna Google,4,"mohon tambahkan voucher gratis ongkir tanpa minimal belanja, karena itu sangat berguna",Lazada
Pengguna Google,5,Udh 4thn ini gak pake lazada karna sempet di kecewain sama pesanan yg gak bisa du retur kerna tidak sesuai,Lazada
Pengguna Google,5,super cepat super murah untuk kali ini aku pesan ban belakang 90/90 oke makasih 👍🙏,Lazada
Pengguna Google,5,saya suka soalnya banyak promonya,Lazada
Pengguna Google,5,seneng belanja di lazada,Lazada
Pengguna Google,5,mudah untuk berbelanja,Lazada
Pengguna Google,5,Sip bos,Lazada
Pengguna Google,5,siipp,Lazada
Pengguna Google,5,I Love LAZADA,Lazada
Pengguna Google,5,menarik sekali,Lazada
Pengguna Google,1,TOLOL,Lazada
Pengguna Google,1,tolong hapus aplikasi lazada...tidak pesen tiba2 datang kurir cod meresahkan orang apakah pantes apk ini di gunakan,Lazada
Pengguna Google,5,bagus pokoknya,Lazada
Pengguna Google,1,"jangan beli disini guys masa gw pesen barang tulisan terteranya datang dlm waktu seminggu malah jadi hampir 3 mingguan, mana pelayanan nya buruk lagi",Lazada
Pengguna Google,5,pelayanan oke banget,Lazada
Pengguna Google,2,maaf saya bukan gak mau belanja di lazada lagi cuma di lazada cuma me2ntingkan ke untungkan pribadi tp audit terhadap seller sangat rendah yg penting banyak seller masuk masa bodo konsumen mau rugi apa tidak saya biasa belanja di lazada sebulan sampai 10x Co sekarang malah males...,Lazada
Pengguna Google,1,"sbenernya aplikasi ini bagus cmn ga tau kenapa penjual yang ada di dalam aplikasi ini, rata-rata ceroboh seperti beli brang yang tidak sesuai gambar dan tidak sesuai dengan pesanan dan kejadian ini tidak 1/2 kali sering sekali apalagi seringnya di pembelian sandal/baju yang kadang salah ukuran dan warna, tolong untuk pihak lazada agar memberikan keamanan dan kenyamanan bagi pengguna lazada, dan karna kejadian ini saya jadi malas beli barang atau kebutuhan lainnya di lazada dan lari ke TT shop 🙏",Lazada
Pengguna Google,5,ok smoga amanah,Lazada
Pengguna Google,1,saya kerja jadi kurir Lex udah hampir 3 tahun gajih 1500/paket tanpa bensin tanpa apapun jauh dari expedisi lain itu ketika paket normal sekarang hitung gajih lebih besar pengeluaran BBM dari pada penghasilan. kepada lazada tolong lah perbaiki lagi manajemen nya. supaya yang belanja nyaman kurirpun jaya dan makmur,Lazada
Pengguna Google,1,engga engga lagi deh pake apk ini.. apalg pake lazpaylatter.. masa tlt 3 hari doang bunganya gedeee bangeett.. apk sebelah engga kayaa gituu deh tlt 3 hari jugaa..,Lazada
Pengguna Google,4,suka sih belanja di lazada cuma sekarang ongkir nya makin mahal😭,Lazada
Pengguna Google,5,bag u s sangat bagus,Lazada
Pengguna Google,5,"Lazada aplikasi yang bagus walaupun ada beberapa kali di tahun 2024 transaksi bermasalah dan sudah dilaporkan ke customer care dan spesialis agent, karena kelalaian saya sendiri dalam pemakaian dan pemberian pin di email. mudah mudahan di tahun 2025 lebih baik. .",Lazada
Pengguna Google,5,ya Ok👍🏻👍🏻,Lazada
Pengguna Google,1,"pesan untuk toko di lazada ,KLO jualan amanah pesan 3 datang 1 ,barang ,mending saya apus aplikasi lazada ,mending saya beli toko orent amanah",Lazada
Pengguna Google,1,"menurut saya aplikasi ini memaksa sekali untuk membuka aplikasinya sendiri,aplikasi ini bisa membuat saya jadi gila karena saat saya man game terus iklan pas gak mencet apa apa langsung ke teleport ke aplikasinya",Lazada
Pengguna Google,5,bagus ya,Lazada
Pengguna Google,2,"lex id tempat gue tutup gara² lazada pelit gratong alhasil paket sepi, paket macet 9hr dapet WA suruh ambil sendiri😮‍💨 Waktunya transisi ke marketplace lain👋🏻",Lazada
Pengguna Google,5,"-sekarang pelit ongkir masa kudu belanja 60rb baru dapet ongkir 25rb dan rata"" harga 60rb keatas itu ongkirnya 30rb keatas tetep aja masih di kenakan tarif ongkir -balikin lagi kaya dulu yang pembelian diatas 20rb gratis ongkir -penggunaan koin terlalu pelit pdhl dalam misi game itu bisa ngambil sebanyaknya point tapi yg kena cuma di bawah 1000 point ..punya point bnyak buat apa kalo gak kepake di shop",Lazada
Pengguna Google,5,"sejauh ini pesanan selalu memuaskan, semoga bisa sllu amanah ke pada seller2 nya",Lazada
Pengguna Google,5,sangat senang sekali,Lazada
Pengguna Google,5,biarkan bintang yang bicara,Lazada
Pengguna Google,5,"saya suka belanja di Lazada,karena harga nya terjangkau dan barang nya bagus,dan mudah di dapat, terimakasih 🙏♥️",Lazada
Pengguna Google,5,Semoga menjadi tempat belanja yg berkah dan amanah,Lazada
Pengguna Google,5,udah lengkap murah lagi,Lazada
Pengguna Google,5,bagus sih tapi ko sekarang ga ada koin y,Lazada
Pengguna Google,1,ongkir super mahal masa ke daerah Lampung nyampe 53000 parah lazada mnding Shopee ongkir nya terlalu 0 rupiah,Lazada
Pengguna Google,5,Lazada paling baik untuk pemesanan online,Lazada
Pengguna Google,5,belanja di sini sangat mudah sekali pengiriman biasa nya 20 RB tergantung berat barang yang di beli dan jauh,Lazada
Pengguna Google,5,bagus. cuma gaada gratis ongkirnya,Lazada
Pengguna Google,5,toko nya cpt penangananya tks lazada,Lazada
Pengguna Google,5,"barang bagus, pengiriman cepat",Lazada
Pengguna Google,5,cepat pengiriman y,Lazada
Pengguna Google,5,aplikasi sangat bagus,Lazada
Pengguna Google,1,pengguna baru 👍,Lazada
Pengguna Google,5,besarin dong diskonnya lazada,Lazada
Pengguna Google,4,sejauh ini baguss,Lazada
Pengguna Google,5,simple bgt pembayaran nya,Lazada
Pengguna Google,1,"Guna nya Voucher Buat Apaaaa ???? tetep aja gak ada gunanya pas belanja mau harga berapa jg,",Lazada
Pengguna Google,3,kenapa nggk ada COD lagi padahal aku suka banget aplikasi lazada,Lazada
Pengguna Google,4,"jaga diri untuk layanan mu. jaga diri untuk oknum"" yg tidak bertanggung jawab.",Lazada
Pengguna Google,5,says seneng Blanja via lazada,Lazada
Pengguna Google,5,serunya dengan Lazada,Lazada
Pengguna Google,1,klo bsa pesanan jgn sma ninja. gk jlas returan gk pernah balik klo pengiriman dari ninja,Lazada
Pengguna Google,1,kenapa akun saya tidak bisa masuk tiap kali harus hubungi cs tapi di telpon ga ada balasan..padahal saya sudah lunasi paylater saya...,Lazada
Pengguna Google,5,mudah dan marang sangat menarik,Lazada
Pengguna Google,5,keren 😘👍,Lazada
Pengguna Google,1,"WOI LAZADA!!!!, kalo bikin iklan itu mikirrr...!! masa abis iklan langsung bawa ke apk gak jelas banget apk nyuruh orang buat ngabisin duit"" mending tabung aja buat umroh, dasar apk gak guna!!!!! huuuuuuuuu",Lazada
Pengguna Google,3,"Main lazpanen nunggu lama sebulan lebih, tiap hari bolak balik siram , giliran udah panen dapat beras nggak bisa di klaim , krena khusus untuk area jabodetabek ,sedangkan saya di jateng. Seenggak nya kasih hadiah pilihan lain , jangan cuma beras doang",Lazada
Pengguna Google,5,nice good,Lazada
Pengguna Google,5,ok👍,Lazada
Pengguna Google,5,ongkir nya jadi mahal,Lazada
Pengguna Google,5,suka belanja karna harga nampol...semoga toko amanah dan tidak mengecewakan😊😊😊,Lazada
Pengguna Google,3,tolong dong kenapa paket ga di kirim alamat jelas dan statusnya alamat ga sesuai atau salah. ini gimana expedisi nya,Lazada
Pengguna Google,5,"setiap pesan belum pernah kecewa, slu siap pakai, layar setuhny Ok",Lazada
Pengguna Google,5,"lazada ,banyak toko gak amanah ,tolong dibleclis tokonya GaharuPoint,saya udah mesen senter kepala seharga 64 ribu yang datang pentil motor,udah pengajuan barang pengembalian dilazada TPI gak masuk kedana barang udah dikirim balik,TPI uang blom balik kedana,",Lazada
Pengguna Google,1,bayak iklan tetang lazada,Lazada
Pengguna Google,5,✭✭✭✭✭,Lazada
Pengguna Google,1,ongkir mahal mau gratis ongkir harus minimal 30rb 🤣🤣kalah sama toko sebelah mending di shoppe 😛😛😛,Lazada
Pengguna Google,1,Sistem cod saya di tutup padahal yang salah kurir😫,Lazada
Pengguna Google,5,okkkk,Lazada
Pengguna Google,3,luar biasssa,Lazada
Pengguna Google,5,saya suka dengan cara pelayanan nya,Lazada
Pengguna Google,1,"Saya pakai paylater lazada saat saya mau bayar tidak ada menu nya, bagaimana solusinya? saya ditelpon dari lazada terus",Lazada
Pengguna Google,5,saya sangat puas berbelanja dan banyak diskon nya,Lazada
Pengguna Google,5,lazada OK,Lazada
Pengguna Google,1,"knpa tiba² paylater dibekukan , pdahal sya bayar sllu tepat waktu , ditmbh ongkir skrng lebih mahal dn jarng dpt gratis ongkir , tlong ia lazada diperbaiki lagi .",Lazada
Pengguna Google,1,BIYAYA KETERLAMBATAN PAY LATER MENCAPAI 95% DAN PESANAN BARANG YG DIKIRIM BANYAK YANG TIDAK SESUAI DAN SAYA TIDAK PERNAH DI BANTU KETIKA SAYA MENGAJUKAN MASALAH,Lazada
Pengguna Google,2,pengiriman terlalu lama,Lazada
Pengguna Google,5,layanannya yang bagus untuk semua orang,Lazada
Pengguna Google,5,sangat membantu terima kasih lazada pantau terus pedagang nya biar yg blanja tidak kecewa,Lazada
Pengguna Google,5,pokok nya top,Lazada
Pengguna Google,5,kerennya aku cekout terus setiap hari terimakasih lazada 😘♥️♥️,Lazada
Pengguna Google,5,𝐬𝐚𝐲𝐚 𝐬𝐮𝐤𝐚 𝐛𝐞𝐭𝐮𝐥 𝐛𝐞𝐭𝐮𝐥 𝐛𝐞𝐭𝐮,Lazada
Pengguna Google,4,moga amanah...,Lazada
Pengguna Google,5,good App,Lazada
Pengguna Google,1,apk apa ini,Lazada
Pengguna Google,5,"ONGKIR MAHALL!!!!!!!! MENDING PINDAH KE SHOPE AJAH TEMEN TEMEN,BANYAK VOUCHER DAN PROMO DI SHOPE, TITID",Lazada
Pengguna Google,4,tidak memuaskan,Lazada
Pengguna Google,3,"saya sudah 5 kali kena tipu barang yang ga sesuai misal aku pesen tempat warnanya hijau tapi yang dateng warnanya biru aku coumplain sama penjual sampe sekarang belum ada jawaban, tapi kenapa aku ga kapok kapok karena di lazada murah dan juga bisa beli pake voucher juga semoga bisa di perbaiki yaa lain kali",Lazada
Pengguna Google,2,makin kesini ko makin aneh sih lazada nih. masa daftar pake nomer hp trus konfirmasi email tp email itu bukan atas nama email kita .tolong di perbaiki lg kemarin2 login langsung masuk tanpa konfir email,Lazada
Pengguna Google,1,so very very bad,Lazada
Pengguna Google,5,Terbaik!.,Lazada
Pengguna Google,1,lazada ongkir mahal banget nggak pernah ada gratis ongkir mana penjual disni kebanyakan nipu,Lazada
Pengguna Google,5,pengirimannya cepet,Lazada
Pengguna Google,5,sangat bagus 🥰😍,Lazada
Pengguna Google,5,"Barang-barang di lazada sangat bagus dan berkualitas, harga juga terjangkau",Lazada
Pengguna Google,5,"Udah Ada Peningkatan Setiap Kali Ada Info Update ApkNya Saya Update Langsung,Cuma Kalau Boleh Nyaranin,Level Akhir Lazpanen 500ML Jangan Cuma Dihargai 2 Angka Aja Dong Ka,Jadi g Kesel Mainnya,Kelamaan Klo Untuk 500Ml Cuma Dihargai 2 Angka Mah!!🙏",Lazada
Pengguna Google,5,bagus sering order,Lazada
Pengguna Google,5,"ok, kalau jelek di turunin nih, bintangnya,",Lazada
Pengguna Google,5,baik terimakasih,Lazada
Pengguna Google,5,"kenapa saya tidak bisa melakuan pembayaran dengan cod,ini udah hari ke 3,udah di hapus aplikasi dan di instal ulang,tapi tetep tidak bisa melakukan pembayaran dengan cod",Lazada
Pengguna Google,1,rata rata pada gak niat jualan kalau di LAZADA masak CO dari tgl 1 sampai sekarang gak dikirim2.,Lazada
Pengguna Google,5,God zob pokonya,Lazada
Pengguna Google,5,bermanfaat🤗,Lazada
Pengguna Google,5,top deh belanja produk di lazada,Lazada
Pengguna Google,1,ga ngotak ongkirnya😹 beli ongkir gratis barang,Lazada
Pengguna Google,5,baru pemula harapan ke depan banyak bonus nya 🙏,Lazada
Pengguna Google,5,"blnja di lazada aman,nyaman dn tepat.produk sesuai dgn yg di pajang.",Lazada
Pengguna Google,5,lazada memang terbaik,Lazada
Pengguna Google,5,"Harus jeli dn teliti sblm mmbeli ,mna yg amanah dn sblknya ,agar tdk mnsyal kcewa",Lazada
Pengguna Google,5,Mantap ! Sangat membantu akun saya.,Lazada
Pengguna Google,1,"saya itu pengguna setia lazada,setiap hari saya check in,tiap Minggu pasti saya belanja Pampers buat anak saya,tapi setelah saya update kok malah ongkir mahal,koin dikit, minimal pembelian naik,terus potongan koin juga ga ngotak,harga di naikin,koin juga di gedein, tolong dong di perbaiki kaya lazada yang dulu, makasih",Lazada
Pengguna Google,5,lazada makin ok sukses slalu lazada 👍👍👍,Lazada
Pengguna Google,5,lazada mantull,Lazada
Pengguna Google,5,Saya pelanggan setia sudah 10 tahun love Lazada,Lazada
Pengguna Google,5,menawarkan harga diskon,Lazada
Pengguna Google,5,lazada mantap,Lazada
Pengguna Google,5,lajada itu luar biasa sangat membantu dan pengantar pesanan pun cepat saya suka 😊,Lazada
Pengguna Google,4,𝚘𝚔𝚎 𝚜𝚊𝚢𝚊 𝚜𝚎𝚗𝚊𝚐 𝚔𝚞𝚛𝚊𝚗𝚐𝚒 𝚝𝚘𝚔𝚘 𝚢𝚊𝚐 𝚓𝚞𝚠𝚊𝚕 𝚙𝚛𝚘𝚍𝚞𝚔 𝚙𝚊𝚕𝚜𝚞 𝚍𝚊𝚗 𝚊𝚠𝚊𝚜𝚒,Lazada
Pengguna Google,5,Jaringan km selalu gk ada. Payah?,Lazada
Pengguna Google,5,bagus tolong pembayaran cod nya punya saya diaktifkan,Lazada
Pengguna Google,5,Sangat Membantu Dalam Memenuhi Kebutuhan Hidup Manusia,Lazada
Pengguna Google,1,"setelah update, tukar lazreward setelah lihat video tidak bisa dilakukan",Lazada
Pengguna Google,5,bagus sekali barangnya saya suka,Lazada
Pengguna Google,5,aplikasi yang bagus sangat membantu,Lazada
Pengguna Google,3,belanja d lazada tdk mengecewakan,Lazada
Pengguna Google,5,sangat bagus dan cepat terimakasih lazada ☺️,Lazada
Pengguna Google,5,efektif efisien,Lazada
Pengguna Google,5,mantap weh,Lazada
Pengguna Google,1,aplikasi lazada belum sportif seperti ini,Lazada
Pengguna Google,4,"lazada sekarang sering ngelag ya, padahal dulu lancar, aku buka aplikasi lain lancar semu, pas buka lazada kok sering ngelag, tak kirain sinyalku tapi ternyata tidak, padahal suka banget belanja di lazada",Lazada
Pengguna Google,4,"CEO sengaja kasih bintang 4 tolong MUNCULKAN LAZREWARD lagi di game Mergeboss sama Gogomatch pliss,,, biar pelanggan lazadutt tidak kaburr CEO.Banyakin reward trs poin mencapai reward jgn susah yg ad MLS main, ak siap main game smpekapanpun😘. Kunciny di poin reward klw g kebanyakan 0000ny pasti banyak yg main!",Lazada
Pengguna Google,5,puas dengan layanan lazada,Lazada
Pengguna Google,5,semoga amanahh,Lazada
Pengguna Google,1,"pengiriman terlalu lama,bahkan seminggu lebih belum tentu di kirim!!",Lazada
Pengguna Google,1,voucher gratis ongkir gk ada gk bisa CO lagiii,Lazada
Pengguna Google,5,Alhmdulilah dengan adanya Lazada lebih baik dan mudah untuk berbelanja,Lazada
Pengguna Google,5,mantap toh aplikasinya,Lazada
Pengguna Google,1,freeongkirnya sudah tidak bersahabat lama2 pindah chanel,Lazada
Pengguna Google,5,bagus dh murah,Lazada
Pengguna Google,2,kalau berhasil pengajuannya akan saya tambahkan lagi bintang,Lazada
Pengguna Google,5,mantap lah lazada,Lazada
Pengguna Google,4,jos gandoss,Lazada
Pengguna Google,5,terpercaya💯👍👍👍👍,Lazada
Pengguna Google,5,lebih mudah jika barang tidak ada di toko dekat rumah tinggal pesen saja di lazada,Lazada
Pengguna Google,5,saya sangat puas,Lazada
Pengguna Google,5,"banyak hadiah dan reward"" yg di dapat",Lazada
Pengguna Google,2,Bagus ad aplikasi ini,Lazada
Pengguna Google,3,"please lazada iklan nya ada dimana mana apalagi di YouTube, pas asik2 nonton YouTube muncul iklan lazada sangat menggangu sekali. terus saya sedang tarik saldo lazada kok masih belum ke transfer si",Lazada
Pengguna Google,1,"aplikasi terburik di dunia, ga jelas banget nih apk masa, paket gua kagak datang-datang. jelas-jelas gua ada di lokasinya, disitunya ""Penerima tidak berada di lokasi""kan ga jelas banget, gua dah nungguin lamaa bet anjirr mana kagak bisa di cancel+ nelpon kurirnyaa😭🗿",Lazada
Pengguna Google,1,apa belanja di lazada mahalan ongkirnya dri pda belanjaannya 🥱,Lazada
Pengguna Google,1,tidak ada likwit,Lazada
Pengguna Google,5,"baru kali ini coba belanja di lazada ,emng dah bagus bangat kalau belanja di sini",Lazada
Pengguna Google,5,Karena ada lazada didak bingung lagi mau beli apa apa🔥🔥🔥🔥🔥,Lazada
Pengguna Google,5,beri bintang5,Lazada
Pengguna Google,5,kalau tidak ada biaya tambahan lebih seneng lagi ya wkkk,Lazada
Pengguna Google,1,"gj,pernah ketipu beli baju,dapetnya bekas,udah kek pemakaian bertahun tahun,udah coba laporin gada solusi yang baik,udah gw lupain,gw hapus,tiba tiba,lagi enak enak baca komik,malah masuk app ini,lagi scrol tiktok nge geser iklan,buat apa ada biji biji penanda geser nya,pas geser kan malah pindah alam,padahal pas sebelum itu gw yang asalnya mood gw sedang berbinar binar,lagi ketawa ketawa liat postingan org,kalo depan komuk udah gw tonjok depan muka,bisa ga sih jangan ganggu hidup gw sekali aja",Lazada
Pengguna Google,5,ok kk,Lazada
Pengguna Google,3,makin kesini makin lambat pengiriman nya. yg tadi nya cmn 3-4 hari sekarang bisa sampe semingguan. padahal seller sama lokasi sama. dan sekarang bukan LEXid lgi tapi ninja. ninja tuh lemaot coooo asli,Lazada
Pengguna Google,5,sangat senang,Lazada
Pengguna Google,5,semoga sukses terus dan lancar rezeki,Lazada
Pengguna Google,5,bagus dan .sangat bermanfaat👍👍,Lazada
Pengguna Google,5,mantap 👍🏻,Lazada
Pengguna Google,5,sangat recommended,Lazada
Pengguna Google,5,Lazada is the beast and I love you Lazada,Lazada
Pengguna Google,1,"BEDA SAMA DULU!! . SEKARANG TIDAK ADA GRATIS ONGKIR. masa iah harus minimal 40 rb baru ada gratis ongkir, dulu 10rb jga gratis ongkir. atau 20/30rb . ya mending beli di offline ya. niat nya mau beli grosir an tapi malah ada ongkir nya ..",Lazada
Pengguna Google,5,semoga pesanan sesuai yang diinginkan sama seperti yang di liat di gambar 😁,Lazada
Pengguna Google,5,apk nya sangat bagus,Lazada
Pengguna Google,1,barang tidak sesuai dengan gambar..pastinya harga mahal klo sdh liat barangnya..belanja pakai paylater..telad 3 hari bayarnya tagihannya kaya mau merampok..stop pakai paylater lazada..mencekik.,Lazada
Pengguna Google,5,barang sesuai pesan,Lazada
Pengguna Google,5,"jangan pelit gratis ongkir plis saya kangen ingin belanja di lazada lagi tapi ada ongkirnya,gak kayak aplikasi lain🙏",Lazada
Pengguna Google,5,"masih banyak penipu nya yg jualan, gratis ongkir tanpa min beli 0 rp nya jarang ada untuk sekarang, dulu saya sering banget belanja disini, tp skrng aga dikurangin karna ongkir min belanja 0 rp nya ga ada, dan selalu ketipu sm yg jualan nya",Lazada
Pengguna Google,5,"ud lm suka belnja dilazadah,sejk ongkir terll mhl gk kyk dl lg,jd belnja jarang"",tolong dong lazadah ongkiry dikurangin🙏",Lazada
Pengguna Google,4,menurut aku belanja disini emang murah' cuma emang kadang ada aja barang yang dateng beda dari ekspektasi kita..,Lazada
Pengguna Google,5,Langganan dari dulu...,Lazada
Pengguna Google,1,sumpah apk ga jelas ga bisa daftarin akun,Lazada
Pengguna Google,5,pake lazada karena aplikasinya cepat ga kayak aplikasi sebelah yg lemot,Lazada
Pengguna Google,3,ok bintang 3 dlu,Lazada
Pengguna Google,4,"mon maaf, kenapa aku ga pernah dapet gratis ongkir y?",Lazada
Pengguna Google,4,mempermudah belanja,Lazada
Pengguna Google,1,"sumpah ya gw g3dek bngt sma lazada klo bikin iklan di apk2,suka masuk sendri jirrrr nyusahin buangettt,pemaksaan si dia doang apk yg trlalu maksa,yg sblh mh gk terlalu pdhl",Lazada
Pengguna Google,5,kalo bisa dana yg di kembalikn lewat saldo atw voucher bisa di tambahkan ke barang yg di cekout..jdi tidak harus sesuai dengan saldo.. kalo lebih dari saldo tinggal byr yg kurangnyah..,Lazada
Pengguna Google,5,baguss dan orii barangnya,Lazada
Pengguna Google,4,mungkin bisa saja,Lazada
Pengguna Google,5,Lebi instan dlam berbelanja COD,Lazada
Pengguna Google,2,maaf di hapus aplikasi nya mau beralih ke aplikasi lain. yang lain nya biaya ongkir nya murah jauh sama paliksi ini,Lazada
Pengguna Google,5,semoga bisa ber guna kk.,Lazada
Pengguna Google,1,aplilasi kurang frofesional terhadap pelanggan mentingkan seller yang di utamakan,Lazada
Pengguna Google,4,semoga selalu ada promo diskon belanja dan ongkir gratis 😀🙏👻,Lazada
Pengguna Google,1,sungguh sangat kecewa padahal tahun lalu saya sangat senang sekali belanja di lazada... tapi kemarin saya coba instal lagi di hp yang baru daftar pake wa gapernah di kasih vocer freeongkir... terus tadi saya instal ulang dan daftar lagi pake gmail malah hubungi layanan tapi layananya gak ada alias nipu dan gak bisa di hubungi.. apk sudah rusak emang?,Lazada
Pengguna Google,1,kenapa sekarang ga bisa cod,Lazada
Pengguna Google,1,"iklan nya ngeselin kyk setan gentayangan terlalu memaksa, lama"" iklannya kyk jump scare tiap mau buka game pasti ada iklan lazada, mau nonton anime juga pasti selalu muncul iklan lazada, horor bgt serasa diteror padahal udh banyak yg protes tetep aja masih muncul, heran ma rating nya kok bisa bagus padahal iklan nya ngeganggu bgt, dah la mls mending uninstall aja.",Lazada
Pengguna Google,5,bagus bos ku,Lazada
Pengguna Google,5,biar lah bintang yang bicara,Lazada
Pengguna Google,1,tidak ada voucher gratis ongkir mana ongkirnya lebih mahal,Lazada
Pengguna Google,5,sangat mudah buat belanja online dan simpel,Lazada
Pengguna Google,5,biar bintang yg bicara 👍,Lazada
Pengguna Google,1,"apk gj ,setiap co kedetek mulu tulisanya",Lazada
Pengguna Google,5,lebih murah dan lebih cepet dari pada yg lain,Lazada
Pengguna Google,5,mantap bahan haluss,Lazada
Pengguna Google,3,jujur sya Sgt senang blanja di lazada tapi kenapa akhir akhir smnjak taun 2025 ini ongkirnya trlalu mahal di bandingkan dgn harga barangnya dan akhirnya sy putuskan blnja di toko sblah yg lebih murah 🙏🙏🙏,Lazada
Pengguna Google,3,"belanja d lazada gak ada bosennya,respon cepat dan kurirnya super ramah. thx lazada bikin belanja makin simple no ribet",Lazada
Pengguna Google,5,bagus aplikasi nya,Lazada
Pengguna Google,1,tidak suka menganggu aktifitas,Lazada
Pengguna Google,5,"cuma toko nya aja banyak scammer, tolong ditindak kalo yg jualan sekiranya pasang harga anjlok di bawah rata-rata. kasian orang yg baru pake app nya kena click bait.",Lazada
Pengguna Google,1,saldo gua ilang gua udh tarik ga ada nyampe ke rekenning gua parah ni paraaaahhh meskipun kecil ya harus nyampe lah udh hampir seminggu ini gilaa,Lazada
Pengguna Google,1,ga ada vocer gratis ongkir untuk pengguna baru!!,Lazada
Pengguna Google,5,tolong lah ada gratis ongkir biar rame dan inisiatif lah,Lazada
Pengguna Google,5,lazada muantaf⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐,Lazada
Pengguna Google,4,okeh lah bagus dapat gratis ongkir,Lazada
Pengguna Google,1,"sudah 5 tahun saya setia sama lazada tapi akhir2 ini promonya makin dikit , gak ada gratis ongkir selain di choice giliran dapat voucher gak bisa dipakai dengan alasan akun terdeteksi blablabla lah bye lazada sekarang saya uninstal aplikasi gak berguna dan bangkrut ini 👎👎👎",Lazada
Pengguna Google,5,mantap suka sangat,Lazada
Pengguna Google,5,suka blanja d lazada apalagi bnyak promo ongkir,Lazada
Pengguna Google,5,aku suka tapii ongkir nya anjlok di aku,Lazada
Pengguna Google,5,ok. banyak discount,Lazada
Pengguna Google,1,berat ongkir,Lazada
Pengguna Google,4,lajada ok thanks,Lazada
Pengguna Google,3,"banyak toko""penipu nya yg belum lazada koreksi/di sangsi perlu hati ""dan teliti bgt belanja di lazada",Lazada
Pengguna Google,5,🙃,Lazada
Pengguna Google,5,Aplikasinya sangat menyenangkan Saya suka sekalii ❤️❤️❤️❤️❤️❤️❤️❤️❤️,Lazada
Pengguna Google,5,sangat memudahkn untuk belanja,Lazada
Pengguna Google,1,penjual nya pada stres semua kocak,Lazada
Pengguna Google,5,pilihan yang baik semoga sukses selalu baik bagus sesuai,Lazada
Pengguna Google,5,dapat hrg lebih mumer klo pakai koin dan ongkir😊😊😊,Lazada
Pengguna Google,5,mantap kali,Lazada
Pengguna Google,5,bagus dan tepat waktu,Lazada
Pengguna Google,5,"Sumpah, ini jadi marketplace nomor 1 buat aku belanja. Sampe sekarang hanya belanja di lazada. sebagus itu buat belanja.",Lazada
Pengguna Google,5,"semenjak lex.id yg ngirim,selalu cepat dan tepat waktu,mantap",Lazada
Pengguna Google,1,"apaan si, mau chat seller dikit dikit pesan sensitif, benerin",Lazada
Pengguna Google,5,belanja di lazada oke banget,Lazada
Pengguna Google,5,aplikasi yang sangat membantu untuk berbelanja🥰,Lazada
Pengguna Google,5,mantep ga harus repot kita jalan bisa blanja dan langsung di kirim,Lazada
Pengguna Google,5,good seller .... high customer of shopping...,Lazada
Pengguna Google,5,ok mantab...,Lazada
Pengguna Google,3,"tiga bintang perwira , jaman sekarang uncang kaki pesanan datang , mntap 👍",Lazada
Pengguna Google,5,keren banget lazada tapi kalau saya mau beli vape selalu ga ada kalo di adain harganya 40 ribu aja ya 😄😄😄😄 mantap,Lazada
Pengguna Google,5,lazada sangat membantu bagi kami...,Lazada
Pengguna Google,1,ongkir nya mahal,Lazada
Pengguna Google,5,barang nya bagus tapi mahal bet,Lazada
Pengguna Google,1,gk bsa COD lg krna kurir tidak profesional.. sehingga paket saya sllu di return tnpa alasan yg jls,Lazada
Pengguna Google,2,"bagus ,mantap dan cepat",Lazada
Pengguna Google,5,aplikasi sangat penting dan membantu,Lazada
Pengguna Google,5,aman nihh lazada ndak nipu nipu kyak shopii,Lazada
Pengguna Google,1,lagi lagi kecewa dengan lazada sering banget klw pesan 2 barang pasti yang datag cuma 1 barang payah udah barang yang hilang barang yang ditunggu tunggu,Lazada
